Problema,Columna,Predicción,Confianza_IA,GroundTruth,Acierto
45,IA_Code,IA,0.06022046133875847,IA,✔️
46,Human_Code,Humano,0.5663377314805984,Humano,✔️
46,IA_Code,Humano,0.15422701835632324,IA,❌
47,Human_Code,Humano,0.1959434226155281,Humano,✔️
47,IA_Code,IA,0.06403069943189621,IA,✔️
48,Human_Code,IA,0.060964953154325485,Humano,❌
48,IA_Code,IA,0.05767124146223068,IA,✔️
49,Human_Code,Humano,0.6820157170295715,Humano,✔️
49,IA_Code,IA,0.05759077146649361,IA,✔️
50,Human_Code,IA,0.06222281977534294,Humano,❌
50,IA_Code,Humano,0.07089116424322128,IA,❌
51,Human_Code,Humano,0.10582263022661209,Humano,✔️
51,IA_Code,IA,0.06557750701904297,IA,✔️
52,Human_Code,Humano,0.0712725892663002,Humano,✔️
52,IA_Code,Humano,0.1331956535577774,IA,❌
53,Human_Code,Humano,0.4879023681084315,Humano,✔️
53,IA_Code,IA,0.06624539196491241,IA,✔️
54,Human_Code,Humano,0.08610629290342331,Humano,✔️
54,IA_Code,IA,0.06211397051811218,IA,✔️
55,Human_Code,IA,0.06484369188547134,Humano,❌
55,IA_Code,Humano,0.07673707604408264,IA,❌
56,Human_Code,Humano,0.11724872887134552,Humano,✔️
56,IA_Code,Humano,0.07212289422750473,IA,❌
57,Human_Code,Humano,0.11984777450561523,Humano,✔️
57,IA_Code,Humano,0.1072930246591568,IA,❌
58,Human_Code,IA,0.058992426842451096,Humano,❌
58,IA_Code,Humano,0.21351248025894165,IA,❌
59,Human_Code,Humano,0.1629699319601059,Humano,✔️
59,IA_Code,IA,0.0659618079662323,IA,✔️
60,Human_Code,IA,0.06880956888198853,Humano,❌
60,IA_Code,IA,0.06894289702177048,IA,✔️
61,Human_Code,Humano,0.5872868895530701,Humano,✔️
61,IA_Code,Humano,0.1097671315073967,IA,❌
62,Human_Code,IA,0.06971559673547745,Humano,❌
62,IA_Code,Humano,0.08419093489646912,IA,❌
63,Human_Code,Humano,0.20594494914015135,Humano,✔️
63,IA_Code,Humano,0.14164385199546814,IA,❌
64,Human_Code,Humano,0.7468757629394531,Humano,✔️
64,IA_Code,IA,0.06607666611671448,IA,✔️
65,Human_Code,Humano,0.4714314043521881,Humano,✔️
65,IA_Code,Humano,0.0707714706659317,IA,❌
66,Human_Code,Humano,0.3362543545663357,Humano,✔️
66,IA_Code,Humano,0.0902891755104065,IA,❌
67,Human_Code,Humano,0.17047512531280518,Humano,✔️
67,IA_Code,IA,0.06108812615275383,IA,✔️
68,Human_Code,IA,0.06117583066225052,Humano,❌
68,IA_Code,Humano,0.08465101569890976,IA,❌
69,Human_Code,Humano,0.10606666654348373,Humano,✔️
69,IA_Code,Humano,0.16581979393959045,IA,❌
70,Human_Code,Humano,0.4566666781902313,Humano,✔️
70,IA_Code,Humano,0.07274409383535385,IA,❌
71,Human_Code,Humano,0.0728815495967865,Humano,✔️
71,IA_Code,Humano,0.08791233599185944,IA,❌
72,Human_Code,Humano,0.07998473197221756,Humano,✔️
72,IA_Code,Humano,0.08927757292985916,IA,❌
73,Human_Code,Humano,0.08986522257328033,Humano,✔️
73,IA_Code,IA,0.06540047377347946,IA,✔️
74,Human_Code,Humano,0.35777799785137177,Humano,✔️
74,IA_Code,IA,0.06294777244329453,IA,✔️
75,Human_Code,Humano,0.08564553409814835,Humano,✔️
75,IA_Code,Humano,0.1441435068845749,IA,❌
76,Human_Code,Humano,0.10565095394849777,Humano,✔️
76,IA_Code,Humano,0.0724596381187439,IA,❌
77,Human_Code,Humano,0.4962962716817856,Humano,✔️
77,IA_Code,IA,0.06577708572149277,IA,✔️
78,Human_Code,Humano,0.4094213545322418,Humano,✔️
78,IA_Code,Humano,0.08728303015232086,IA,❌
79,Human_Code,Humano,0.11862986534833908,Humano,✔️
79,IA_Code,IA,0.06130296736955643,IA,✔️
80,Human_Code,Humano,0.07067200541496277,Humano,✔️
80,IA_Code,Humano,0.30276256427168846,IA,❌
81,Human_Code,Humano,0.3946402271588643,Humano,✔️
81,IA_Code,IA,0.06305021047592163,IA,✔️
82,Human_Code,Humano,0.3087049871683121,Humano,✔️
82,IA_Code,Humano,0.10717802494764328,IA,❌
83,Human_Code,Humano,0.10553503781557083,Humano,✔️
83,IA_Code,IA,0.06707093864679337,IA,✔️
84,Human_Code,IA,0.06278600543737411,Humano,❌
84,IA_Code,Humano,0.09792525321245193,IA,❌
85,Human_Code,IA,0.06918568909168243,Humano,❌
85,IA_Code,Humano,0.09486188739538193,IA,❌
86,Human_Code,Humano,0.2343633659183979,Humano,✔️
86,IA_Code,Humano,0.22566285729408264,IA,❌
87,Human_Code,Humano,0.09584257006645203,Humano,✔️
87,IA_Code,Humano,0.07517176121473312,IA,❌
88,Human_Code,Humano,0.21571776270866394,Humano,✔️
88,IA_Code,IA,0.06286650151014328,IA,✔️
89,Human_Code,Humano,0.1820022165775299,Humano,✔️
89,IA_Code,IA,0.06153253838419914,IA,✔️
90,Human_Code,Humano,0.49404385685920715,Humano,✔️
90,IA_Code,IA,0.06352661550045013,IA,✔️
91,Human_Code,Humano,0.2650294303894043,Humano,✔️
91,IA_Code,Humano,0.08812432736158371,IA,❌
92,Human_Code,Humano,0.08299440145492554,Humano,✔️
92,IA_Code,Humano,0.11890614777803421,IA,❌
93,Human_Code,IA,0.06884505599737167,Humano,❌
93,IA_Code,IA,0.06064220517873764,IA,✔️
94,Human_Code,Humano,0.13689831271767616,Humano,✔️
94,IA_Code,Humano,0.08259127289056778,IA,❌
95,Human_Code,Humano,0.11621709913015366,Humano,✔️
95,IA_Code,Humano,0.07405547797679901,IA,❌
96,Human_Code,IA,0.06767352670431137,Humano,❌
96,IA_Code,IA,0.06114108860492706,IA,✔️
97,Human_Code,Humano,0.09418748319149017,Humano,✔️
97,IA_Code,IA,0.06412748992443085,IA,✔️
98,Human_Code,IA,0.06849172711372375,Humano,❌
98,IA_Code,Humano,0.07705363631248474,IA,❌
99,Human_Code,Humano,0.3267895095050335,Humano,✔️
99,IA_Code,IA,0.06572818011045456,IA,✔️
100,Human_Code,IA,0.06886570900678635,Humano,❌
100,IA_Code,Humano,0.08499282598495483,IA,❌
101,Human_Code,Humano,0.3464358150959015,Humano,✔️
101,IA_Code,Humano,0.07233796268701553,IA,❌
102,Human_Code,Humano,0.07461539655923843,Humano,✔️
102,IA_Code,Humano,0.09320130944252014,IA,❌
103,Human_Code,Humano,0.09734945744276047,Humano,✔️
103,IA_Code,Humano,0.0798712894320488,IA,❌
104,Human_Code,Humano,0.5327157378196716,Humano,✔️
104,IA_Code,Humano,0.07151835411787033,IA,❌
105,Human_Code,Humano,0.08325067907571793,Humano,✔️
105,IA_Code,Humano,0.11719775199890137,IA,❌
106,Human_Code,IA,0.06925829499959946,Humano,❌
106,IA_Code,Humano,0.07167870551347733,IA,❌
107,Human_Code,Humano,0.4905773252248764,Humano,✔️
107,IA_Code,Humano,0.1465014275163412,IA,❌
108,Human_Code,Humano,0.30393750965595245,Humano,✔️
108,IA_Code,Humano,0.07190483808517456,IA,❌
109,Human_Code,Humano,0.12166845798492432,Humano,✔️
109,IA_Code,Humano,0.07343152910470963,IA,❌
110,Human_Code,Humano,0.09211276471614838,Humano,✔️
110,IA_Code,IA,0.05841940641403198,IA,✔️
111,Human_Code,Humano,0.19297385091582933,Humano,✔️
111,IA_Code,IA,0.054917313158512115,IA,✔️
112,Human_Code,IA,0.06420020014047623,Humano,❌
112,IA_Code,IA,0.0630868524312973,IA,✔️
113,Human_Code,Humano,0.07496391236782074,Humano,✔️
113,IA_Code,Humano,0.3561610281467438,IA,❌
114,Human_Code,IA,0.06981910765171051,Humano,❌
114,IA_Code,Humano,0.08381038159132004,IA,❌
115,Human_Code,Humano,0.6003836095333099,Humano,✔️
115,IA_Code,IA,0.0696665421128273,IA,✔️
116,Human_Code,Humano,0.31633663550019264,Humano,✔️
116,IA_Code,IA,0.06248219683766365,IA,✔️
117,Human_Code,Humano,0.20479023456573486,Humano,✔️
117,IA_Code,IA,0.05790449306368828,IA,✔️
118,Human_Code,Humano,0.5536505262056987,Humano,✔️
118,IA_Code,IA,0.06361556053161621,IA,✔️
119,Human_Code,Humano,0.07308215647935867,Humano,✔️
119,IA_Code,Humano,0.12485788762569427,IA,❌
120,Human_Code,Humano,0.46980226039886475,Humano,✔️
120,IA_Code,Humano,0.1316743791103363,IA,❌
121,Human_Code,Humano,0.07435301691293716,Humano,✔️
121,IA_Code,Humano,0.09017565846443176,IA,❌
122,Human_Code,Humano,0.12069697678089142,Humano,✔️
122,IA_Code,Humano,0.07149072736501694,IA,❌
123,Human_Code,Humano,0.07566885650157928,Humano,✔️
123,IA_Code,IA,0.06581903994083405,IA,✔️
124,Human_Code,Humano,0.07680951803922653,Humano,✔️
124,IA_Code,Humano,0.11337432265281677,IA,❌
125,Human_Code,Humano,0.17825274169445038,Humano,✔️
125,IA_Code,Humano,0.07253280282020569,IA,❌
126,Human_Code,Humano,0.3124706409871578,Humano,✔️
126,IA_Code,Humano,0.07512844353914261,IA,❌
127,Human_Code,Humano,0.09204768389463425,Humano,✔️
127,IA_Code,Humano,0.11679154634475708,IA,❌
128,Human_Code,Humano,0.07378057390451431,Humano,✔️
128,IA_Code,Humano,0.07290284335613251,IA,❌
129,Human_Code,Humano,0.3959324210882187,Humano,✔️
129,IA_Code,IA,0.06970562040805817,IA,✔️
130,Human_Code,Humano,0.6876726150512695,Humano,✔️
130,IA_Code,Humano,0.08564332872629166,IA,❌
131,Human_Code,IA,0.06938549131155014,Humano,❌
131,IA_Code,Humano,0.1569506675004959,IA,❌
132,Human_Code,Humano,0.5373892784118652,Humano,✔️
132,IA_Code,Humano,0.0766744464635849,IA,❌
133,Human_Code,Humano,0.07734956592321396,Humano,✔️
133,IA_Code,IA,0.05760492384433746,IA,✔️
134,Human_Code,Humano,0.07031334936618805,Humano,✔️
134,IA_Code,IA,0.06935679912567139,IA,✔️
135,Human_Code,Humano,0.08021789789199829,Humano,✔️
135,IA_Code,Humano,0.15427808463573456,IA,❌
136,Human_Code,Humano,0.07302983850240707,Humano,✔️
136,IA_Code,Humano,0.10309746861457825,IA,❌
137,Human_Code,Humano,0.15784180164337158,Humano,✔️
137,IA_Code,Humano,0.20897383987903595,IA,❌
138,Human_Code,Humano,0.5984787940979004,Humano,✔️
138,IA_Code,Humano,0.15864267945289612,IA,❌
139,Human_Code,Humano,0.5065873265266418,Humano,✔️
139,IA_Code,Humano,0.12181103974580765,IA,❌
140,Human_Code,Humano,0.41532177105546,Humano,✔️
140,IA_Code,IA,0.06648360937833786,IA,✔️
141,Human_Code,Humano,0.24510130286216736,Humano,✔️
141,IA_Code,Humano,0.075213223695755,IA,❌
142,Human_Code,IA,0.06037105247378349,Humano,❌
142,IA_Code,IA,0.0599868968129158,IA,✔️
143,Human_Code,Humano,0.1342441439628601,Humano,✔️
143,IA_Code,IA,0.06969022005796432,IA,✔️
144,Human_Code,Humano,0.21769799292087555,Humano,✔️
144,IA_Code,IA,0.06075706332921982,IA,✔️
145,Human_Code,Humano,0.6817620396614075,Humano,✔️
145,IA_Code,Humano,0.09482605010271072,IA,❌
146,Human_Code,Humano,0.09228696674108505,Humano,✔️
146,IA_Code,Humano,0.09836366772651672,IA,❌
147,Human_Code,Humano,0.16935640573501587,Humano,✔️
147,IA_Code,IA,0.06959372013807297,IA,✔️
148,Human_Code,Humano,0.07534227520227432,Humano,✔️
148,IA_Code,Humano,0.10180690884590149,IA,❌
149,Human_Code,Humano,0.45126600563526154,Humano,✔️
149,IA_Code,Humano,0.18519626557826996,IA,❌
150,Human_Code,Humano,0.37672287225723267,Humano,✔️
150,IA_Code,IA,0.05892948806285858,IA,✔️
151,Human_Code,Humano,0.0854002833366394,Humano,✔️
151,IA_Code,Humano,0.07374120503664017,IA,❌
152,Human_Code,Humano,0.1488824039697647,Humano,✔️
152,IA_Code,Humano,0.07067360728979111,IA,❌
153,Human_Code,Humano,0.07886753231287003,Humano,✔️
153,IA_Code,Humano,0.08116614073514938,IA,❌
154,Human_Code,Humano,0.532226026058197,Humano,✔️
154,IA_Code,Humano,0.08595652878284454,IA,❌
155,Human_Code,IA,0.06850623339414597,Humano,❌
155,IA_Code,IA,0.06411393731832504,IA,✔️
156,Human_Code,IA,0.05999767407774925,Humano,❌
156,IA_Code,IA,0.06399170309305191,IA,✔️
157,Human_Code,Humano,0.24441815167665482,Humano,✔️
157,IA_Code,IA,0.05550083890557289,IA,✔️
158,Human_Code,Humano,0.10314473509788513,Humano,✔️
158,IA_Code,IA,0.060030125081539154,IA,✔️
159,Human_Code,Humano,0.07483383268117905,Humano,✔️
159,IA_Code,IA,0.061055757105350494,IA,✔️
160,Human_Code,Humano,0.34200626611709595,Humano,✔️
160,IA_Code,Humano,0.3078814148902893,IA,❌
161,Human_Code,Humano,0.10530684515833855,Humano,✔️
161,IA_Code,IA,0.06074708700180054,IA,✔️
162,Human_Code,IA,0.06705395132303238,Humano,❌
162,IA_Code,Humano,0.07874952256679535,IA,❌
163,Human_Code,Humano,0.2623004876077175,Humano,✔️
163,IA_Code,Humano,0.07562469691038132,IA,❌
164,Human_Code,Humano,0.23975981399416924,Humano,✔️
164,IA_Code,Humano,0.07528210431337357,IA,❌
