Problema,Columna,Predicción,Confianza_IA,GroundTruth,Acierto
6,Gemini_Novice_Answer,IA,0.06483829766511917,IA,✔️
6,Gemini_SimpleVars_Answer,IA,0.06804140657186508,IA,✔️
6,Gemini_NoviceSpanish_Answer,IA,0.06636766344308853,IA,✔️
6,Deepseek_Novice_Answer,IA,0.06128261983394623,IA,✔️
6,Deepseek_SimpleVars_Answer,Humano,0.08336639404296875,IA,❌
6,Deepseek_NoviceSpanish_Answer,Humano,0.07745135575532913,IA,❌
7,Human_Code,Humano,0.1173742264509201,Humano,✔️
7,Gemini_Answer,IA,0.06176598370075226,IA,✔️
7,Deepseek_Answer,Humano,0.07084272056818008,IA,❌
7,Gemini_Novice_Answer,IA,0.06854680925607681,IA,✔️
7,Gemini_SimpleVars_Answer,Humano,0.083411306142807,IA,❌
7,Gemini_NoviceSpanish_Answer,Humano,0.0978807881474495,IA,❌
7,Deepseek_Novice_Answer,IA,0.05910531431436539,IA,✔️
7,Deepseek_SimpleVars_Answer,Humano,0.08034384995698929,IA,❌
7,Deepseek_NoviceSpanish_Answer,IA,0.06441990286111832,IA,✔️
8,Human_Code,Humano,0.11705903957287471,Humano,✔️
8,Gemini_Answer,IA,0.06508041173219681,IA,✔️
8,Deepseek_Answer,IA,0.060865409672260284,IA,✔️
8,Gemini_Novice_Answer,IA,0.06119130924344063,IA,✔️
8,Gemini_SimpleVars_Answer,IA,0.06516191363334656,IA,✔️
8,Gemini_NoviceSpanish_Answer,Humano,0.1928621530532837,IA,❌
8,Deepseek_Novice_Answer,IA,0.05502338334918022,IA,✔️
8,Deepseek_SimpleVars_Answer,IA,0.057762641459703445,IA,✔️
8,Deepseek_NoviceSpanish_Answer,IA,0.056185413151979446,IA,✔️
9,Human_Code,Humano,0.5307679176330566,Humano,✔️
9,Gemini_Answer,IA,0.06370111554861069,IA,✔️
9,Deepseek_Answer,IA,0.05869012698531151,IA,✔️
9,Gemini_Novice_Answer,IA,0.06642887741327286,IA,✔️
9,Gemini_SimpleVars_Answer,IA,0.06066826730966568,IA,✔️
9,Gemini_NoviceSpanish_Answer,Humano,0.07159125804901123,IA,❌
9,Deepseek_Novice_Answer,IA,0.05923802778124809,IA,✔️
9,Deepseek_SimpleVars_Answer,IA,0.061250973492860794,IA,✔️
9,Deepseek_NoviceSpanish_Answer,IA,0.06156981736421585,IA,✔️
10,Human_Code,Humano,0.37276262044906616,Humano,✔️
10,Gemini_Answer,IA,0.0643882155418396,IA,✔️
10,Deepseek_Answer,Humano,0.10327368229627609,IA,❌
10,Gemini_Novice_Answer,IA,0.05876977741718292,IA,✔️
10,Gemini_SimpleVars_Answer,Humano,0.1292417049407959,IA,❌
10,Gemini_NoviceSpanish_Answer,IA,0.06365448981523514,IA,✔️
10,Deepseek_Novice_Answer,IA,0.059058260172605515,IA,✔️
10,Deepseek_SimpleVars_Answer,Humano,0.20217184722423553,IA,❌
10,Deepseek_NoviceSpanish_Answer,IA,0.06014031544327736,IA,✔️
11,Human_Code,IA,0.06412265449762344,Humano,❌
11,Gemini_Answer,Humano,0.07727330923080444,IA,❌
11,Deepseek_Answer,IA,0.06402009725570679,IA,✔️
11,Gemini_Novice_Answer,IA,0.06301690638065338,IA,✔️
11,Gemini_SimpleVars_Answer,IA,0.0562492199242115,IA,✔️
11,Gemini_NoviceSpanish_Answer,IA,0.0639052465558052,IA,✔️
11,Deepseek_Novice_Answer,IA,0.057873018085956573,IA,✔️
11,Deepseek_SimpleVars_Answer,Humano,0.09209906309843063,IA,❌
11,Deepseek_NoviceSpanish_Answer,IA,0.0632849857211113,IA,✔️
12,Human_Code,Humano,0.23468097299337387,Humano,✔️
12,Gemini_Answer,Humano,0.07271603494882584,IA,❌
12,Deepseek_Answer,IA,0.06682620942592621,IA,✔️
12,Gemini_Novice_Answer,IA,0.06566121429204941,IA,✔️
12,Gemini_SimpleVars_Answer,Humano,0.08116049319505692,IA,❌
12,Gemini_NoviceSpanish_Answer,IA,0.06788253784179688,IA,✔️
12,Deepseek_Novice_Answer,IA,0.06230771169066429,IA,✔️
12,Deepseek_SimpleVars_Answer,Humano,0.07165541499853134,IA,❌
12,Deepseek_NoviceSpanish_Answer,IA,0.06936609745025635,IA,✔️
13,Human_Code,IA,0.06761331856250763,Humano,❌
13,Gemini_Answer,IA,0.06120608374476433,IA,✔️
13,Deepseek_Answer,IA,0.06036708876490593,IA,✔️
13,Gemini_Novice_Answer,IA,0.06238748878240585,IA,✔️
13,Gemini_SimpleVars_Answer,IA,0.05798327177762985,IA,✔️
13,Gemini_NoviceSpanish_Answer,IA,0.06494894623756409,IA,✔️
13,Deepseek_Novice_Answer,IA,0.06606724113225937,IA,✔️
13,Deepseek_SimpleVars_Answer,IA,0.05959593132138252,IA,✔️
13,Deepseek_NoviceSpanish_Answer,Humano,0.08080510050058365,IA,❌
14,Human_Code,Humano,0.10173728689551353,Humano,✔️
14,Gemini_Answer,IA,0.0690278634428978,IA,✔️
14,Deepseek_Answer,IA,0.06781675666570663,IA,✔️
14,Gemini_Novice_Answer,IA,0.05897889658808708,IA,✔️
14,Gemini_SimpleVars_Answer,IA,0.056992001831531525,IA,✔️
14,Gemini_NoviceSpanish_Answer,IA,0.05609725043177605,IA,✔️
14,Deepseek_Novice_Answer,IA,0.06308186799287796,IA,✔️
14,Deepseek_SimpleVars_Answer,IA,0.06946898996829987,IA,✔️
14,Deepseek_NoviceSpanish_Answer,IA,0.0683697834610939,IA,✔️
15,Human_Code,Humano,0.263334721326828,Humano,✔️
15,Gemini_Answer,IA,0.06834413856267929,IA,✔️
15,Deepseek_Answer,IA,0.06589224934577942,IA,✔️
15,Gemini_Novice_Answer,IA,0.06723073869943619,IA,✔️
15,Gemini_SimpleVars_Answer,Humano,0.07673320919275284,IA,❌
15,Gemini_NoviceSpanish_Answer,Humano,0.07865185290575027,IA,❌
15,Deepseek_Novice_Answer,IA,0.0585891455411911,IA,✔️
15,Deepseek_SimpleVars_Answer,IA,0.06800506263971329,IA,✔️
15,Deepseek_NoviceSpanish_Answer,IA,0.061271753162145615,IA,✔️
16,Human_Code,Humano,0.1011965423822403,Humano,✔️
16,Gemini_Answer,IA,0.06032460182905197,IA,✔️
16,Deepseek_Answer,Humano,0.07705402374267578,IA,❌
16,Gemini_Novice_Answer,IA,0.062074992805719376,IA,✔️
16,Gemini_SimpleVars_Answer,IA,0.05962410569190979,IA,✔️
16,Gemini_NoviceSpanish_Answer,Humano,0.07596008479595184,IA,❌
16,Deepseek_Novice_Answer,IA,0.06199655309319496,IA,✔️
16,Deepseek_SimpleVars_Answer,Humano,0.08191496133804321,IA,❌
16,Deepseek_NoviceSpanish_Answer,IA,0.06252498179674149,IA,✔️
17,Human_Code,Humano,0.24342339485883713,Humano,✔️
17,Gemini_Answer,Humano,0.08187190443277359,IA,❌
17,Deepseek_Answer,Humano,0.5804386138916016,IA,❌
17,Gemini_Novice_Answer,IA,0.06968261301517487,IA,✔️
17,Gemini_SimpleVars_Answer,Humano,0.07050462067127228,IA,❌
17,Gemini_NoviceSpanish_Answer,Humano,0.07407073676586151,IA,❌
17,Deepseek_Novice_Answer,Humano,0.07034019380807877,IA,❌
17,Deepseek_SimpleVars_Answer,Humano,0.5974424481391907,IA,❌
17,Deepseek_NoviceSpanish_Answer,IA,0.06537216156721115,IA,✔️
18,Human_Code,Humano,0.5282516926527023,Humano,✔️
18,Gemini_Answer,IA,0.06493064761161804,IA,✔️
18,Deepseek_Answer,Humano,0.11793355643749237,IA,❌
18,Gemini_Novice_Answer,IA,0.06685193628072739,IA,✔️
18,Gemini_SimpleVars_Answer,Humano,0.09383729100227356,IA,❌
18,Gemini_NoviceSpanish_Answer,IA,0.06059572100639343,IA,✔️
18,Deepseek_Novice_Answer,IA,0.061553649604320526,IA,✔️
18,Deepseek_SimpleVars_Answer,Humano,0.07512473315000534,IA,❌
18,Deepseek_NoviceSpanish_Answer,Humano,0.09078635275363922,IA,❌
19,Human_Code,IA,0.0671595111489296,Humano,❌
19,Gemini_Answer,IA,0.0616772398352623,IA,✔️
19,Deepseek_Answer,IA,0.06533457338809967,IA,✔️
19,Gemini_Novice_Answer,IA,0.06435774266719818,IA,✔️
19,Gemini_SimpleVars_Answer,IA,0.06513074040412903,IA,✔️
19,Gemini_NoviceSpanish_Answer,Humano,0.08840742707252502,IA,❌
19,Deepseek_Novice_Answer,IA,0.059882283210754395,IA,✔️
19,Deepseek_SimpleVars_Answer,Humano,0.1670139878988266,IA,❌
19,Deepseek_NoviceSpanish_Answer,IA,0.06231255456805229,IA,✔️
20,Human_Code,Humano,0.730888843536377,Humano,✔️
20,Gemini_Answer,Humano,0.0836142972111702,IA,❌
20,Deepseek_Answer,Humano,0.14269708096981049,IA,❌
20,Gemini_Novice_Answer,Humano,0.07839729636907578,IA,❌
20,Gemini_SimpleVars_Answer,Humano,0.16509108245372772,IA,❌
20,Gemini_NoviceSpanish_Answer,Humano,0.10159383714199066,IA,❌
20,Deepseek_Novice_Answer,IA,0.0694413036108017,IA,✔️
20,Deepseek_SimpleVars_Answer,Humano,0.17530681192874908,IA,❌
20,Deepseek_NoviceSpanish_Answer,IA,0.05963829532265663,IA,✔️
21,Human_Code,Humano,0.6071224212646484,Humano,✔️
21,Gemini_Answer,IA,0.0639827698469162,IA,✔️
21,Deepseek_Answer,IA,0.05563291534781456,IA,✔️
21,Gemini_Novice_Answer,IA,0.06058210879564285,IA,✔️
21,Gemini_SimpleVars_Answer,IA,0.06694596260786057,IA,✔️
21,Gemini_NoviceSpanish_Answer,IA,0.06342684477567673,IA,✔️
21,Deepseek_Novice_Answer,Humano,0.24909496866166592,IA,❌
21,Deepseek_SimpleVars_Answer,IA,0.05566219612956047,IA,✔️
21,Deepseek_NoviceSpanish_Answer,IA,0.05721898376941681,IA,✔️
22,Human_Code,Humano,0.08015571907162666,Humano,✔️
22,Gemini_Answer,Humano,0.07322918623685837,IA,❌
22,Deepseek_Answer,Humano,0.12095407396554947,IA,❌
22,Gemini_Novice_Answer,IA,0.06459241360425949,IA,✔️
22,Gemini_SimpleVars_Answer,Humano,0.08133596181869507,IA,❌
22,Gemini_NoviceSpanish_Answer,Humano,0.10592348873615265,IA,❌
22,Deepseek_Novice_Answer,IA,0.0605776309967041,IA,✔️
22,Deepseek_SimpleVars_Answer,Humano,0.15780657529830933,IA,❌
22,Deepseek_NoviceSpanish_Answer,IA,0.06645193696022034,IA,✔️
23,Human_Code,IA,0.06561733037233353,Humano,❌
23,Gemini_Answer,IA,0.0661141648888588,IA,✔️
23,Deepseek_Answer,Humano,0.08310820907354355,IA,❌
23,Gemini_Novice_Answer,IA,0.06682266294956207,IA,✔️
23,Gemini_SimpleVars_Answer,IA,0.061599310487508774,IA,✔️
23,Gemini_NoviceSpanish_Answer,Humano,0.10002246126532555,IA,❌
23,Deepseek_Novice_Answer,IA,0.056188683956861496,IA,✔️
23,Deepseek_SimpleVars_Answer,IA,0.05943874269723892,IA,✔️
23,Deepseek_NoviceSpanish_Answer,IA,0.05677255988121033,IA,✔️
24,Human_Code,Humano,0.13439923152327538,Humano,✔️
24,Gemini_Answer,IA,0.06194843351840973,IA,✔️
24,Deepseek_Answer,IA,0.06185592710971832,IA,✔️
24,Gemini_Novice_Answer,IA,0.05506175383925438,IA,✔️
24,Gemini_SimpleVars_Answer,Humano,0.07266830652952194,IA,❌
24,Gemini_NoviceSpanish_Answer,IA,0.05928942933678627,IA,✔️
24,Deepseek_Novice_Answer,IA,0.06263859570026398,IA,✔️
24,Deepseek_SimpleVars_Answer,IA,0.06185592710971832,IA,✔️
24,Deepseek_NoviceSpanish_Answer,IA,0.06043868511915207,IA,✔️
25,Human_Code,Humano,0.0781215950846672,Humano,✔️
25,Gemini_Answer,IA,0.0657971128821373,IA,✔️
25,Deepseek_Answer,Humano,0.09765554219484329,IA,❌
25,Gemini_Novice_Answer,IA,0.058538250625133514,IA,✔️
25,Gemini_SimpleVars_Answer,IA,0.06590454280376434,IA,✔️
25,Gemini_NoviceSpanish_Answer,IA,0.06389649212360382,IA,✔️
25,Deepseek_Novice_Answer,IA,0.060623060911893845,IA,✔️
25,Deepseek_SimpleVars_Answer,Humano,0.09765554219484329,IA,❌
25,Deepseek_NoviceSpanish_Answer,IA,0.063308946788311,IA,✔️
26,Human_Code,Humano,0.25135959684848785,Humano,✔️
26,Gemini_Answer,IA,0.060749445110559464,IA,✔️
26,Deepseek_Answer,IA,0.06241777911782265,IA,✔️
26,Gemini_Novice_Answer,IA,0.06270773708820343,IA,✔️
26,Gemini_SimpleVars_Answer,IA,0.06404121965169907,IA,✔️
26,Gemini_NoviceSpanish_Answer,IA,0.06824872642755508,IA,✔️
26,Deepseek_Novice_Answer,IA,0.0591944195330143,IA,✔️
26,Deepseek_SimpleVars_Answer,IA,0.059236735105514526,IA,✔️
26,Deepseek_NoviceSpanish_Answer,IA,0.059145160019397736,IA,✔️
27,Human_Code,IA,0.06855907291173935,Humano,❌
27,Gemini_Answer,IA,0.06383921951055527,IA,✔️
27,Deepseek_Answer,IA,0.06972423940896988,IA,✔️
27,Gemini_Novice_Answer,IA,0.0655769556760788,IA,✔️
27,Gemini_SimpleVars_Answer,Humano,0.07265167683362961,IA,❌
27,Gemini_NoviceSpanish_Answer,Humano,0.10321476310491562,IA,❌
27,Deepseek_Novice_Answer,IA,0.060082051903009415,IA,✔️
27,Deepseek_SimpleVars_Answer,IA,0.06758172065019608,IA,✔️
27,Deepseek_NoviceSpanish_Answer,IA,0.06528324633836746,IA,✔️
28,Human_Code,Humano,0.41793471202254295,Humano,✔️
28,Gemini_Answer,Humano,0.0788978636264801,IA,❌
28,Deepseek_Answer,IA,0.0576874241232872,IA,✔️
28,Gemini_Novice_Answer,Humano,0.07033943384885788,IA,❌
28,Gemini_SimpleVars_Answer,Humano,0.12165016680955887,IA,❌
28,Gemini_NoviceSpanish_Answer,IA,0.06769385188817978,IA,✔️
28,Deepseek_Novice_Answer,IA,0.059224437922239304,IA,✔️
28,Deepseek_SimpleVars_Answer,IA,0.05833638459444046,IA,✔️
28,Deepseek_NoviceSpanish_Answer,IA,0.061308588832616806,IA,✔️
29,Human_Code,Humano,0.17616137862205505,Humano,✔️
29,Gemini_Answer,IA,0.06905286014080048,IA,✔️
29,Deepseek_Answer,Humano,0.10045827925205231,IA,❌
29,Gemini_Novice_Answer,IA,0.059273798018693924,IA,✔️
29,Gemini_SimpleVars_Answer,IA,0.060316525399684906,IA,✔️
29,Gemini_NoviceSpanish_Answer,IA,0.06153694540262222,IA,✔️
29,Deepseek_Novice_Answer,IA,0.06070522964000702,IA,✔️
29,Deepseek_SimpleVars_Answer,Humano,0.1242121085524559,IA,❌
29,Deepseek_NoviceSpanish_Answer,IA,0.05944836139678955,IA,✔️
30,Human_Code,Humano,0.07496863603591919,Humano,✔️
30,Gemini_Answer,Humano,0.07086660712957382,IA,❌
30,Deepseek_Answer,IA,0.0695543959736824,IA,✔️
30,Gemini_Novice_Answer,IA,0.05743828043341637,IA,✔️
30,Gemini_SimpleVars_Answer,Humano,0.07129835337400436,IA,❌
30,Gemini_NoviceSpanish_Answer,IA,0.05771550536155701,IA,✔️
30,Deepseek_Novice_Answer,IA,0.05813410505652428,IA,✔️
30,Deepseek_SimpleVars_Answer,IA,0.05977283790707588,IA,✔️
30,Deepseek_NoviceSpanish_Answer,IA,0.059328168630599976,IA,✔️
31,Human_Code,Humano,0.5442395955324173,Humano,✔️
31,Gemini_Answer,IA,0.06551442295312881,IA,✔️
31,Deepseek_Answer,IA,0.06514035165309906,IA,✔️
31,Gemini_Novice_Answer,Humano,0.15320917963981628,IA,❌
31,Gemini_SimpleVars_Answer,IA,0.06846325099468231,IA,✔️
31,Gemini_NoviceSpanish_Answer,Humano,0.11202145181596279,IA,❌
31,Deepseek_Novice_Answer,IA,0.060753233730793,IA,✔️
31,Deepseek_SimpleVars_Answer,IA,0.06296472996473312,IA,✔️
31,Deepseek_NoviceSpanish_Answer,Humano,0.2336367443203926,IA,❌
32,Human_Code,IA,0.06489930301904678,Humano,❌
32,Gemini_Answer,IA,0.06256023794412613,IA,✔️
32,Deepseek_Answer,IA,0.06583940982818604,IA,✔️
32,Gemini_Novice_Answer,IA,0.06442081183195114,IA,✔️
32,Gemini_SimpleVars_Answer,IA,0.06757707893848419,IA,✔️
32,Gemini_NoviceSpanish_Answer,Humano,0.16810803674161434,IA,❌
32,Deepseek_Novice_Answer,IA,0.058849696069955826,IA,✔️
32,Deepseek_SimpleVars_Answer,IA,0.06786299496889114,IA,✔️
32,Deepseek_NoviceSpanish_Answer,IA,0.06155499070882797,IA,✔️
33,Human_Code,Humano,0.1301095448434353,Humano,✔️
33,Gemini_Answer,IA,0.06689963489770889,IA,✔️
33,Deepseek_Answer,IA,0.06203960254788399,IA,✔️
33,Gemini_Novice_Answer,IA,0.0628189742565155,IA,✔️
33,Gemini_SimpleVars_Answer,IA,0.06561515480279922,IA,✔️
33,Gemini_NoviceSpanish_Answer,IA,0.06941220909357071,IA,✔️
33,Deepseek_Novice_Answer,IA,0.0600125789642334,IA,✔️
33,Deepseek_SimpleVars_Answer,IA,0.061556097120046616,IA,✔️
33,Deepseek_NoviceSpanish_Answer,IA,0.06096090003848076,IA,✔️
34,Human_Code,Humano,0.2539878189563751,Humano,✔️
34,Gemini_Answer,IA,0.060169097036123276,IA,✔️
34,Deepseek_Answer,Humano,0.08283891528844833,IA,❌
34,Gemini_Novice_Answer,Humano,0.3240555375814438,IA,❌
34,Gemini_SimpleVars_Answer,IA,0.06822238117456436,IA,✔️
34,Gemini_NoviceSpanish_Answer,Humano,0.13571426644921303,IA,❌
34,Deepseek_Novice_Answer,IA,0.0582171306014061,IA,✔️
34,Deepseek_SimpleVars_Answer,Humano,0.31000950932502747,IA,❌
34,Deepseek_NoviceSpanish_Answer,IA,0.06122717633843422,IA,✔️
35,Human_Code,Humano,0.07462021708488464,Humano,✔️
35,Gemini_Answer,Humano,0.07576194405555725,IA,❌
35,Deepseek_Answer,IA,0.06672139465808868,IA,✔️
35,Gemini_Novice_Answer,IA,0.06436169147491455,IA,✔️
35,Gemini_SimpleVars_Answer,IA,0.05938280001282692,IA,✔️
35,Gemini_NoviceSpanish_Answer,IA,0.060808390378952026,IA,✔️
35,Deepseek_Novice_Answer,IA,0.0608755499124527,IA,✔️
35,Deepseek_SimpleVars_Answer,IA,0.06081830710172653,IA,✔️
35,Deepseek_NoviceSpanish_Answer,IA,0.06112808361649513,IA,✔️
36,Human_Code,Humano,0.1236313246190548,Humano,✔️
36,Gemini_Answer,Humano,0.19040611200034618,IA,❌
36,Deepseek_Answer,IA,0.06184264272451401,IA,✔️
36,Gemini_Novice_Answer,Humano,0.12981124594807625,IA,❌
36,Gemini_SimpleVars_Answer,IA,0.06364999711513519,IA,✔️
36,Gemini_NoviceSpanish_Answer,Humano,0.30079198628664017,IA,❌
36,Deepseek_Novice_Answer,IA,0.05757040157914162,IA,✔️
36,Deepseek_SimpleVars_Answer,IA,0.06815315037965775,IA,✔️
36,Deepseek_NoviceSpanish_Answer,Humano,0.2663835473358631,IA,❌
37,Human_Code,Humano,0.2997291833162308,Humano,✔️
37,Gemini_Answer,IA,0.05954144150018692,IA,✔️
37,Deepseek_Answer,IA,0.058869268745183945,IA,✔️
37,Gemini_Novice_Answer,Humano,0.39062598161399364,IA,❌
37,Gemini_SimpleVars_Answer,IA,0.06012541800737381,IA,✔️
37,Gemini_NoviceSpanish_Answer,IA,0.05712946876883507,IA,✔️
37,Deepseek_Novice_Answer,IA,0.05790921673178673,IA,✔️
37,Deepseek_SimpleVars_Answer,IA,0.05820386856794357,IA,✔️
37,Deepseek_NoviceSpanish_Answer,IA,0.06022006645798683,IA,✔️
38,Human_Code,IA,0.06414750963449478,Humano,❌
38,Gemini_Answer,IA,0.06298509985208511,IA,✔️
38,Deepseek_Answer,Humano,0.12380197644233704,IA,❌
38,Gemini_Novice_Answer,IA,0.06607086211442947,IA,✔️
38,Gemini_SimpleVars_Answer,IA,0.06521548330783844,IA,✔️
38,Gemini_NoviceSpanish_Answer,Humano,0.07079283148050308,IA,❌
38,Deepseek_Novice_Answer,IA,0.05932360142469406,IA,✔️
38,Deepseek_SimpleVars_Answer,IA,0.06295314431190491,IA,✔️
38,Deepseek_NoviceSpanish_Answer,IA,0.06398116797208786,IA,✔️
39,Human_Code,Humano,0.31011558696627617,Humano,✔️
39,Gemini_Answer,IA,0.06213193014264107,IA,✔️
39,Deepseek_Answer,Humano,0.07032136619091034,IA,❌
39,Gemini_Novice_Answer,IA,0.06730614602565765,IA,✔️
39,Gemini_SimpleVars_Answer,IA,0.06481576710939407,IA,✔️
39,Gemini_NoviceSpanish_Answer,Humano,0.0898112803697586,IA,❌
39,Deepseek_Novice_Answer,IA,0.06257551908493042,IA,✔️
39,Deepseek_SimpleVars_Answer,Humano,0.12006402015686035,IA,❌
39,Deepseek_NoviceSpanish_Answer,Humano,0.0726737454533577,IA,❌
40,Human_Code,Humano,0.2658921480178833,Humano,✔️
40,Gemini_Answer,Humano,0.07634302973747253,IA,❌
40,Deepseek_Answer,Humano,0.11004533618688583,IA,❌
40,Gemini_Novice_Answer,IA,0.059360288083553314,IA,✔️
40,Gemini_SimpleVars_Answer,IA,0.06666968762874603,IA,✔️
40,Gemini_NoviceSpanish_Answer,Humano,0.10446184873580933,IA,❌
40,Deepseek_Novice_Answer,IA,0.06515643745660782,IA,✔️
40,Deepseek_SimpleVars_Answer,Humano,0.07846765965223312,IA,❌
40,Deepseek_NoviceSpanish_Answer,IA,0.06846754252910614,IA,✔️
41,Human_Code,IA,0.06942036747932434,Humano,❌
41,Gemini_Answer,IA,0.06631254404783249,IA,✔️
41,Deepseek_Answer,IA,0.06385427713394165,IA,✔️
41,Gemini_Novice_Answer,IA,0.06543011963367462,IA,✔️
41,Gemini_SimpleVars_Answer,Humano,0.07134277373552322,IA,❌
41,Gemini_NoviceSpanish_Answer,IA,0.0606851689517498,IA,✔️
41,Deepseek_Novice_Answer,IA,0.0580562949180603,IA,✔️
41,Deepseek_SimpleVars_Answer,IA,0.06430529057979584,IA,✔️
41,Deepseek_NoviceSpanish_Answer,IA,0.05947606638073921,IA,✔️
42,Human_Code,Humano,0.2326214239001274,Humano,✔️
42,Gemini_Answer,IA,0.06143525615334511,IA,✔️
42,Deepseek_Answer,IA,0.059870362281799316,IA,✔️
42,Gemini_Novice_Answer,Humano,0.08354240655899048,IA,❌
42,Gemini_SimpleVars_Answer,IA,0.056736938655376434,IA,✔️
42,Gemini_NoviceSpanish_Answer,Humano,0.09267336875200272,IA,❌
42,Deepseek_Novice_Answer,IA,0.06063516438007355,IA,✔️
42,Deepseek_SimpleVars_Answer,IA,0.05865619331598282,IA,✔️
42,Deepseek_NoviceSpanish_Answer,IA,0.0614946186542511,IA,✔️
43,Human_Code,Humano,0.07246308028697968,Humano,✔️
43,Gemini_Answer,Humano,0.07407639175653458,IA,❌
43,Deepseek_Answer,Humano,0.08015214651823044,IA,❌
43,Gemini_Novice_Answer,IA,0.06876201927661896,IA,✔️
43,Gemini_SimpleVars_Answer,Humano,0.14004939794540405,IA,❌
43,Gemini_NoviceSpanish_Answer,IA,0.06526479870080948,IA,✔️
43,Deepseek_Novice_Answer,Humano,0.07356178015470505,IA,❌
43,Deepseek_SimpleVars_Answer,Humano,0.0928155928850174,IA,❌
43,Deepseek_NoviceSpanish_Answer,IA,0.06556094437837601,IA,✔️
44,Human_Code,Humano,0.4805348217487335,Humano,✔️
44,Gemini_Answer,IA,0.059627264738082886,IA,✔️
44,Deepseek_Answer,Humano,0.22592365741729736,IA,❌
44,Gemini_Novice_Answer,IA,0.06399007886648178,IA,✔️
44,Gemini_SimpleVars_Answer,IA,0.06813592463731766,IA,✔️
44,Gemini_NoviceSpanish_Answer,IA,0.0642770528793335,IA,✔️
44,Deepseek_Novice_Answer,IA,0.06663532555103302,IA,✔️
44,Deepseek_SimpleVars_Answer,Humano,0.07316019386053085,IA,❌
44,Deepseek_NoviceSpanish_Answer,Humano,0.0710354596376419,IA,❌
45,Human_Code,IA,0.0659237951040268,Humano,❌
45,Gemini_Answer,IA,0.069854237139225,IA,✔️
45,Deepseek_Answer,IA,0.06022046133875847,IA,✔️
45,Gemini_Novice_Answer,IA,0.06018688902258873,IA,✔️
45,Gemini_SimpleVars_Answer,IA,0.0636582002043724,IA,✔️
