Problema,Columna,Predicción,Confianza_IA,GroundTruth,Acierto
19,Human_Code,IA,0.06672707945108414,Humano,❌
19,IA_Code,IA,0.06231255456805229,IA,✔️
20,Human_Code,Humano,0.6827327609062195,Humano,✔️
20,IA_Code,IA,0.05963829532265663,IA,✔️
21,Human_Code,Humano,0.5987721681594849,Humano,✔️
21,IA_Code,IA,0.05721898376941681,IA,✔️
22,Human_Code,Humano,0.09451432526111603,Humano,✔️
22,IA_Code,IA,0.06645193696022034,IA,✔️
23,Human_Code,IA,0.06536398082971573,Humano,❌
23,IA_Code,IA,0.05677255988121033,IA,✔️
24,Human_Code,Humano,0.27754154801368713,Humano,✔️
24,IA_Code,IA,0.06043868511915207,IA,✔️
25,Human_Code,Humano,0.07518041133880615,Humano,✔️
25,IA_Code,IA,0.063308946788311,IA,✔️
26,Human_Code,Humano,0.2045161835849285,Humano,✔️
26,IA_Code,IA,0.059145160019397736,IA,✔️
27,Human_Code,IA,0.06869827210903168,Humano,❌
27,IA_Code,IA,0.06528324633836746,IA,✔️
28,Human_Code,Humano,0.3040691502392292,Humano,✔️
28,IA_Code,IA,0.061308588832616806,IA,✔️
29,Human_Code,Humano,0.19868482649326324,Humano,✔️
29,IA_Code,IA,0.05944836139678955,IA,✔️
30,Human_Code,IA,0.06557974219322205,Humano,❌
30,IA_Code,IA,0.059328168630599976,IA,✔️
31,Human_Code,Humano,0.5076978802680969,Humano,✔️
31,IA_Code,Humano,0.2336367443203926,IA,❌
32,Human_Code,IA,0.06384796649217606,Humano,❌
32,IA_Code,IA,0.06155499070882797,IA,✔️
33,Human_Code,Humano,0.11522325873374939,Humano,✔️
33,IA_Code,IA,0.06096090003848076,IA,✔️
34,Human_Code,Humano,0.16996726393699646,Humano,✔️
34,IA_Code,IA,0.06122717633843422,IA,✔️
35,Human_Code,Humano,0.08667286485433578,Humano,✔️
35,IA_Code,IA,0.06112808361649513,IA,✔️
36,Human_Code,Humano,0.17887960001826286,Humano,✔️
36,IA_Code,Humano,0.2663835473358631,IA,❌
37,Human_Code,Humano,0.07814440131187439,Humano,✔️
37,IA_Code,IA,0.06022006645798683,IA,✔️
38,Human_Code,IA,0.06454359740018845,Humano,❌
38,IA_Code,IA,0.06398116797208786,IA,✔️
39,Human_Code,Humano,0.10745849460363388,Humano,✔️
39,IA_Code,Humano,0.0726737454533577,IA,❌
40,Human_Code,Humano,0.7526307106018066,Humano,✔️
40,IA_Code,IA,0.06846754252910614,IA,✔️
41,Human_Code,IA,0.0665549784898758,Humano,❌
41,IA_Code,IA,0.05947606638073921,IA,✔️
42,Human_Code,Humano,0.24480722472071648,Humano,✔️
42,IA_Code,IA,0.0614946186542511,IA,✔️
43,Human_Code,Humano,0.07555567473173141,Humano,✔️
43,IA_Code,IA,0.06556094437837601,IA,✔️
44,Human_Code,Humano,0.3446778953075409,Humano,✔️
44,IA_Code,Humano,0.0710354596376419,IA,❌
45,Human_Code,IA,0.06476547569036484,Humano,❌
45,IA_Code,IA,0.060316745191812515,IA,✔️
46,Human_Code,Humano,0.5663377314805984,Humano,✔️
46,IA_Code,IA,0.059984590858221054,IA,✔️
47,Human_Code,Humano,0.1959434226155281,Humano,✔️
47,IA_Code,IA,0.061262283474206924,IA,✔️
48,Human_Code,IA,0.060964953154325485,Humano,❌
48,IA_Code,IA,0.05960867553949356,IA,✔️
49,Human_Code,Humano,0.6820157170295715,Humano,✔️
49,IA_Code,IA,0.06394621729850769,IA,✔️
50,Human_Code,IA,0.06222281977534294,Humano,❌
50,IA_Code,IA,0.06721097230911255,IA,✔️
51,Human_Code,Humano,0.10582263022661209,Humano,✔️
51,IA_Code,Humano,0.07520919293165207,IA,❌
52,Human_Code,Humano,0.0712725892663002,Humano,✔️
52,IA_Code,IA,0.06668441742658615,IA,✔️
53,Human_Code,Humano,0.4879023681084315,Humano,✔️
53,IA_Code,IA,0.06077073886990547,IA,✔️
54,Human_Code,Humano,0.08610629290342331,Humano,✔️
54,IA_Code,IA,0.06090278923511505,IA,✔️
55,Human_Code,IA,0.06484369188547134,Humano,❌
55,IA_Code,IA,0.06799884140491486,IA,✔️
56,Human_Code,Humano,0.11724872887134552,Humano,✔️
56,IA_Code,IA,0.06684055924415588,IA,✔️
57,Human_Code,Humano,0.11984777450561523,Humano,✔️
57,IA_Code,Humano,0.11315563321113586,IA,❌
58,Human_Code,IA,0.058992426842451096,Humano,❌
58,IA_Code,IA,0.06071613356471062,IA,✔️
59,Human_Code,Humano,0.1629699319601059,Humano,✔️
59,IA_Code,IA,0.060314249247312546,IA,✔️
60,Human_Code,IA,0.06880956888198853,Humano,❌
60,IA_Code,IA,0.060424767434597015,IA,✔️
61,Human_Code,Humano,0.5872868895530701,Humano,✔️
61,IA_Code,IA,0.06200708448886871,IA,✔️
62,Human_Code,IA,0.06971559673547745,Humano,❌
62,IA_Code,Humano,0.07275290787220001,IA,❌
63,Human_Code,Humano,0.20594494914015135,Humano,✔️
63,IA_Code,IA,0.06498128920793533,IA,✔️
64,Human_Code,Humano,0.7468757629394531,Humano,✔️
64,IA_Code,IA,0.060150790959596634,IA,✔️
65,Human_Code,Humano,0.4714314043521881,Humano,✔️
65,IA_Code,IA,0.06127158924937248,IA,✔️
66,Human_Code,Humano,0.3362543545663357,Humano,✔️
66,IA_Code,Humano,0.08889655768871307,IA,❌
67,Human_Code,Humano,0.17047512531280518,Humano,✔️
67,IA_Code,IA,0.060633186250925064,IA,✔️
68,Human_Code,IA,0.06117583066225052,Humano,❌
68,IA_Code,IA,0.06979665905237198,IA,✔️
69,Human_Code,Humano,0.10606666654348373,Humano,✔️
69,IA_Code,IA,0.06200242042541504,IA,✔️
70,Human_Code,Humano,0.4566666781902313,Humano,✔️
70,IA_Code,IA,0.06543078273534775,IA,✔️
71,Human_Code,Humano,0.0728815495967865,Humano,✔️
71,IA_Code,Humano,0.08358485996723175,IA,❌
72,Human_Code,Humano,0.07998473197221756,Humano,✔️
72,IA_Code,Humano,0.07292640954256058,IA,❌
73,Human_Code,Humano,0.08986522257328033,Humano,✔️
73,IA_Code,IA,0.06510019302368164,IA,✔️
74,Human_Code,Humano,0.35777799785137177,Humano,✔️
74,IA_Code,Humano,0.07659444957971573,IA,❌
75,Human_Code,Humano,0.08564553409814835,Humano,✔️
75,IA_Code,IA,0.05577215552330017,IA,✔️
76,Human_Code,Humano,0.10565095394849777,Humano,✔️
76,IA_Code,Humano,0.14406190812587738,IA,❌
77,Human_Code,Humano,0.4962962716817856,Humano,✔️
77,IA_Code,IA,0.06135762855410576,IA,✔️
78,Human_Code,Humano,0.4094213545322418,Humano,✔️
78,IA_Code,Humano,0.0732315182685852,IA,❌
79,Human_Code,Humano,0.11862986534833908,Humano,✔️
79,IA_Code,Humano,0.08028776198625565,IA,❌
80,Human_Code,Humano,0.07067200541496277,Humano,✔️
80,IA_Code,Humano,0.08774607628583908,IA,❌
81,Human_Code,Humano,0.3946402271588643,Humano,✔️
81,IA_Code,Humano,0.07184905558824539,IA,❌
82,Human_Code,Humano,0.3087049871683121,Humano,✔️
82,IA_Code,IA,0.06365508586168289,IA,✔️
83,Human_Code,Humano,0.10553503781557083,Humano,✔️
83,IA_Code,Humano,0.07025312632322311,IA,❌
84,Human_Code,IA,0.06278600543737411,Humano,❌
84,IA_Code,IA,0.06823080033063889,IA,✔️
85,Human_Code,IA,0.06918568909168243,Humano,❌
85,IA_Code,Humano,0.07556623965501785,IA,❌
86,Human_Code,Humano,0.2343633659183979,Humano,✔️
86,IA_Code,Humano,0.11946756392717361,IA,❌
87,Human_Code,Humano,0.09584257006645203,Humano,✔️
87,IA_Code,Humano,0.09767939150333405,IA,❌
88,Human_Code,Humano,0.21571776270866394,Humano,✔️
88,IA_Code,IA,0.061894968152046204,IA,✔️
89,Human_Code,Humano,0.1820022165775299,Humano,✔️
89,IA_Code,IA,0.06616229563951492,IA,✔️
90,Human_Code,Humano,0.49404385685920715,Humano,✔️
90,IA_Code,IA,0.05992412194609642,IA,✔️
91,Human_Code,Humano,0.2650294303894043,Humano,✔️
91,IA_Code,IA,0.061591118574142456,IA,✔️
92,Human_Code,Humano,0.08299440145492554,Humano,✔️
92,IA_Code,Humano,0.07020483165979385,IA,❌
93,Human_Code,IA,0.06884505599737167,Humano,❌
93,IA_Code,IA,0.05948707088828087,IA,✔️
94,Human_Code,Humano,0.13689831271767616,Humano,✔️
94,IA_Code,IA,0.0595601387321949,IA,✔️
95,Human_Code,Humano,0.11621709913015366,Humano,✔️
95,IA_Code,IA,0.06504996120929718,IA,✔️
96,Human_Code,IA,0.06767352670431137,Humano,❌
96,IA_Code,IA,0.05825496092438698,IA,✔️
97,Human_Code,Humano,0.09418748319149017,Humano,✔️
97,IA_Code,IA,0.058826591819524765,IA,✔️
98,Human_Code,IA,0.06849172711372375,Humano,❌
98,IA_Code,IA,0.061505239456892014,IA,✔️
99,Human_Code,Humano,0.3267895095050335,Humano,✔️
99,IA_Code,IA,0.05679279938340187,IA,✔️
100,Human_Code,IA,0.06886570900678635,Humano,❌
100,IA_Code,IA,0.061194345355033875,IA,✔️
101,Human_Code,Humano,0.3464358150959015,Humano,✔️
101,IA_Code,IA,0.05871406942605972,IA,✔️
102,Human_Code,Humano,0.07461539655923843,Humano,✔️
102,IA_Code,Humano,0.0782659500837326,IA,❌
103,Human_Code,Humano,0.09734945744276047,Humano,✔️
103,IA_Code,Humano,0.11401110887527466,IA,❌
104,Human_Code,Humano,0.5327157378196716,Humano,✔️
104,IA_Code,IA,0.06232144311070442,IA,✔️
105,Human_Code,Humano,0.08325067907571793,Humano,✔️
105,IA_Code,IA,0.056157223880290985,IA,✔️
106,Human_Code,IA,0.06925829499959946,Humano,❌
106,IA_Code,IA,0.06238682195544243,IA,✔️
107,Human_Code,Humano,0.4905773252248764,Humano,✔️
107,IA_Code,Humano,0.13367141038179398,IA,❌
108,Human_Code,Humano,0.30393750965595245,Humano,✔️
108,IA_Code,IA,0.061066582798957825,IA,✔️
109,Human_Code,Humano,0.12166845798492432,Humano,✔️
109,IA_Code,Humano,0.07188693434000015,IA,❌
110,Human_Code,Humano,0.09211276471614838,Humano,✔️
110,IA_Code,IA,0.061554089188575745,IA,✔️
111,Human_Code,Humano,0.19297385091582933,Humano,✔️
111,IA_Code,IA,0.05908186733722687,IA,✔️
112,Human_Code,IA,0.06420020014047623,Humano,❌
112,IA_Code,IA,0.06427360326051712,IA,✔️
113,Human_Code,Humano,0.07496391236782074,Humano,✔️
113,IA_Code,Humano,0.07499190419912338,IA,❌
114,Human_Code,IA,0.06981910765171051,Humano,❌
114,IA_Code,IA,0.05675983056426048,IA,✔️
115,Human_Code,Humano,0.6003836095333099,Humano,✔️
115,IA_Code,IA,0.06318918615579605,IA,✔️
116,Human_Code,Humano,0.31633663550019264,Humano,✔️
116,IA_Code,Humano,0.08676977455615997,IA,❌
117,Human_Code,Humano,0.20479023456573486,Humano,✔️
117,IA_Code,IA,0.0658343955874443,IA,✔️
118,Human_Code,Humano,0.5536505262056987,Humano,✔️
118,IA_Code,IA,0.06949316710233688,IA,✔️
119,Human_Code,Humano,0.07308215647935867,Humano,✔️
119,IA_Code,IA,0.06114776059985161,IA,✔️
120,Human_Code,Humano,0.46980226039886475,Humano,✔️
120,IA_Code,IA,0.0677872821688652,IA,✔️
121,Human_Code,Humano,0.07435301691293716,Humano,✔️
121,IA_Code,IA,0.06441059708595276,IA,✔️
122,Human_Code,Humano,0.12069697678089142,Humano,✔️
122,IA_Code,IA,0.06902763247489929,IA,✔️
123,Human_Code,Humano,0.07566885650157928,Humano,✔️
123,IA_Code,IA,0.0636695921421051,IA,✔️
124,Human_Code,Humano,0.07680951803922653,Humano,✔️
124,IA_Code,Humano,0.07602133601903915,IA,❌
125,Human_Code,Humano,0.17825274169445038,Humano,✔️
125,IA_Code,IA,0.06326040625572205,IA,✔️
126,Human_Code,Humano,0.3124706409871578,Humano,✔️
126,IA_Code,Humano,0.09003390371799469,IA,❌
127,Human_Code,Humano,0.09204768389463425,Humano,✔️
127,IA_Code,IA,0.06496335566043854,IA,✔️
128,Human_Code,Humano,0.07378057390451431,Humano,✔️
128,IA_Code,IA,0.06455033272504807,IA,✔️
129,Human_Code,Humano,0.3959324210882187,Humano,✔️
129,IA_Code,IA,0.06158486753702164,IA,✔️
130,Human_Code,Humano,0.6876726150512695,Humano,✔️
130,IA_Code,IA,0.06322779506444931,IA,✔️
131,Human_Code,IA,0.06938549131155014,Humano,❌
131,IA_Code,Humano,0.08202582597732544,IA,❌
132,Human_Code,Humano,0.5373892784118652,Humano,✔️
132,IA_Code,IA,0.06729460507631302,IA,✔️
133,Human_Code,Humano,0.07734956592321396,Humano,✔️
133,IA_Code,Humano,0.08202490955591202,IA,❌
134,Human_Code,Humano,0.07031334936618805,Humano,✔️
134,IA_Code,Humano,0.07240097224712372,IA,❌
135,Human_Code,Humano,0.08021789789199829,Humano,✔️
135,IA_Code,Humano,0.07951953262090683,IA,❌
136,Human_Code,Humano,0.07302983850240707,Humano,✔️
136,IA_Code,IA,0.063081756234169,IA,✔️
137,Human_Code,Humano,0.15784180164337158,Humano,✔️
137,IA_Code,Humano,0.11253074556589127,IA,❌
138,Human_Code,Humano,0.5984787940979004,Humano,✔️
138,IA_Code,IA,0.06254270672798157,IA,✔️
139,Human_Code,Humano,0.5065873265266418,Humano,✔️
139,IA_Code,Humano,0.15706677734851837,IA,❌
140,Human_Code,Humano,0.41532177105546,Humano,✔️
140,IA_Code,IA,0.06635306775569916,IA,✔️
141,Human_Code,Humano,0.24510130286216736,Humano,✔️
141,IA_Code,IA,0.06491190195083618,IA,✔️
142,Human_Code,IA,0.06037105247378349,Humano,❌
142,IA_Code,IA,0.059749554842710495,IA,✔️
143,Human_Code,Humano,0.1342441439628601,Humano,✔️
143,IA_Code,IA,0.06043203920125961,IA,✔️
144,Human_Code,Humano,0.21769799292087555,Humano,✔️
144,IA_Code,IA,0.06065608933568001,IA,✔️
145,Human_Code,Humano,0.6817620396614075,Humano,✔️
145,IA_Code,IA,0.06057758256793022,IA,✔️
146,Human_Code,Humano,0.09228696674108505,Humano,✔️
146,IA_Code,IA,0.06663395464420319,IA,✔️
147,Human_Code,Humano,0.16935640573501587,Humano,✔️
147,IA_Code,IA,0.06023956462740898,IA,✔️
148,Human_Code,Humano,0.07534227520227432,Humano,✔️
148,IA_Code,Humano,0.07655587047338486,IA,❌
149,Human_Code,Humano,0.45126600563526154,Humano,✔️
149,IA_Code,IA,0.06361096352338791,IA,✔️
150,Human_Code,Humano,0.37672287225723267,Humano,✔️
150,IA_Code,IA,0.06698274612426758,IA,✔️
151,Human_Code,Humano,0.0854002833366394,Humano,✔️
151,IA_Code,Humano,0.11062920093536377,IA,❌
152,Human_Code,Humano,0.1488824039697647,Humano,✔️
152,IA_Code,IA,0.06051720306277275,IA,✔️
153,Human_Code,Humano,0.07886753231287003,Humano,✔️
153,IA_Code,IA,0.06321001797914505,IA,✔️
154,Human_Code,Humano,0.532226026058197,Humano,✔️
154,IA_Code,IA,0.06426019966602325,IA,✔️
155,Human_Code,IA,0.06850623339414597,Humano,❌
155,IA_Code,IA,0.06350220739841461,IA,✔️
156,Human_Code,IA,0.05999767407774925,Humano,❌
156,IA_Code,IA,0.06838084757328033,IA,✔️
157,Human_Code,Humano,0.24441815167665482,Humano,✔️
157,IA_Code,Humano,0.09926559031009674,IA,❌
158,Human_Code,Humano,0.10314473509788513,Humano,✔️
158,IA_Code,IA,0.06061334162950516,IA,✔️
159,Human_Code,Humano,0.07483383268117905,Humano,✔️
159,IA_Code,IA,0.061677590012550354,IA,✔️
160,Human_Code,Humano,0.34200626611709595,Humano,✔️
160,IA_Code,Humano,0.07470212131738663,IA,❌
161,Human_Code,Humano,0.10530684515833855,Humano,✔️
161,IA_Code,IA,0.06299230456352234,IA,✔️
162,Human_Code,IA,0.06705395132303238,Humano,❌
162,IA_Code,IA,0.06147601455450058,IA,✔️
163,Human_Code,Humano,0.2623004876077175,Humano,✔️
163,IA_Code,Humano,0.16359731554985046,IA,❌
164,Human_Code,Humano,0.23975981399416924,Humano,✔️
164,IA_Code,IA,0.05981056019663811,IA,✔️
