Problema,Columna,Predicción,Confianza_IA,GroundTruth,Acierto
20,Human_Code,Humano,0.6827327609062195,Humano,✔️
20,IA_Code,Humano,0.0836142972111702,IA,❌
21,Human_Code,Humano,0.5987721681594849,Humano,✔️
21,IA_Code,IA,0.0639827698469162,IA,✔️
22,Human_Code,Humano,0.09451432526111603,Humano,✔️
22,IA_Code,Humano,0.07322918623685837,IA,❌
23,Human_Code,IA,0.06536398082971573,Humano,❌
23,IA_Code,IA,0.0661141648888588,IA,✔️
24,Human_Code,Humano,0.27754154801368713,Humano,✔️
24,IA_Code,IA,0.06194843351840973,IA,✔️
25,Human_Code,Humano,0.07518041133880615,Humano,✔️
25,IA_Code,IA,0.0657971128821373,IA,✔️
26,Human_Code,Humano,0.2045161835849285,Humano,✔️
26,IA_Code,IA,0.060749445110559464,IA,✔️
27,Human_Code,IA,0.06869827210903168,Humano,❌
27,IA_Code,IA,0.06383921951055527,IA,✔️
28,Human_Code,Humano,0.3040691502392292,Humano,✔️
28,IA_Code,Humano,0.0788978636264801,IA,❌
29,Human_Code,Humano,0.19868482649326324,Humano,✔️
29,IA_Code,IA,0.06905286014080048,IA,✔️
30,Human_Code,IA,0.06557974219322205,Humano,❌
30,IA_Code,Humano,0.07086660712957382,IA,❌
31,Human_Code,Humano,0.5076978802680969,Humano,✔️
31,IA_Code,IA,0.06551442295312881,IA,✔️
32,Human_Code,IA,0.06384796649217606,Humano,❌
32,IA_Code,IA,0.06256023794412613,IA,✔️
33,Human_Code,Humano,0.11522325873374939,Humano,✔️
33,IA_Code,IA,0.06689963489770889,IA,✔️
34,Human_Code,Humano,0.16996726393699646,Humano,✔️
34,IA_Code,IA,0.060169097036123276,IA,✔️
35,Human_Code,Humano,0.08667286485433578,Humano,✔️
35,IA_Code,Humano,0.07576194405555725,IA,❌
36,Human_Code,Humano,0.17887960001826286,Humano,✔️
36,IA_Code,Humano,0.19040611200034618,IA,❌
37,Human_Code,Humano,0.07814440131187439,Humano,✔️
37,IA_Code,IA,0.05954144150018692,IA,✔️
38,Human_Code,IA,0.06454359740018845,Humano,❌
38,IA_Code,IA,0.06298509985208511,IA,✔️
39,Human_Code,Humano,0.10745849460363388,Humano,✔️
39,IA_Code,IA,0.06213193014264107,IA,✔️
40,Human_Code,Humano,0.7526307106018066,Humano,✔️
40,IA_Code,Humano,0.07634302973747253,IA,❌
41,Human_Code,IA,0.0665549784898758,Humano,❌
41,IA_Code,IA,0.06631254404783249,IA,✔️
42,Human_Code,Humano,0.24480722472071648,Humano,✔️
42,IA_Code,IA,0.06143525615334511,IA,✔️
43,Human_Code,Humano,0.07555567473173141,Humano,✔️
43,IA_Code,Humano,0.07407639175653458,IA,❌
44,Human_Code,Humano,0.3446778953075409,Humano,✔️
44,IA_Code,IA,0.059627264738082886,IA,✔️
45,Human_Code,IA,0.06476547569036484,Humano,❌
45,IA_Code,IA,0.069854237139225,IA,✔️
46,Human_Code,Humano,0.5663377314805984,Humano,✔️
46,IA_Code,IA,0.06439470499753952,IA,✔️
47,Human_Code,Humano,0.1959434226155281,Humano,✔️
47,IA_Code,IA,0.06214618310332298,IA,✔️
48,Human_Code,IA,0.060964953154325485,Humano,❌
48,IA_Code,IA,0.06232055649161339,IA,✔️
49,Human_Code,Humano,0.6820157170295715,Humano,✔️
49,IA_Code,IA,0.06150098890066147,IA,✔️
50,Human_Code,IA,0.06222281977534294,Humano,❌
50,IA_Code,IA,0.060091011226177216,IA,✔️
51,Human_Code,Humano,0.10582263022661209,Humano,✔️
51,IA_Code,IA,0.06553388386964798,IA,✔️
52,Human_Code,Humano,0.0712725892663002,Humano,✔️
52,IA_Code,Humano,0.08830899745225906,IA,❌
53,Human_Code,Humano,0.4879023681084315,Humano,✔️
53,IA_Code,IA,0.06555992364883423,IA,✔️
54,Human_Code,Humano,0.08610629290342331,Humano,✔️
54,IA_Code,Humano,0.07241985946893692,IA,❌
55,Human_Code,IA,0.06484369188547134,Humano,❌
55,IA_Code,IA,0.06741926074028015,IA,✔️
56,Human_Code,Humano,0.11724872887134552,Humano,✔️
56,IA_Code,IA,0.058476679027080536,IA,✔️
57,Human_Code,Humano,0.11984777450561523,Humano,✔️
57,IA_Code,Humano,0.07903450727462769,IA,❌
58,Human_Code,IA,0.058992426842451096,Humano,❌
58,IA_Code,IA,0.060023315250873566,IA,✔️
59,Human_Code,Humano,0.1629699319601059,Humano,✔️
59,IA_Code,Humano,0.07802720367908478,IA,❌
60,Human_Code,IA,0.06880956888198853,Humano,❌
60,IA_Code,IA,0.06520995497703552,IA,✔️
61,Human_Code,Humano,0.5872868895530701,Humano,✔️
61,IA_Code,Humano,0.07828452438116074,IA,❌
62,Human_Code,IA,0.06971559673547745,Humano,❌
62,IA_Code,Humano,0.07459908723831177,IA,❌
63,Human_Code,Humano,0.20594494914015135,Humano,✔️
63,IA_Code,Humano,0.07754115760326385,IA,❌
64,Human_Code,Humano,0.7468757629394531,Humano,✔️
64,IA_Code,Humano,0.07122480869293213,IA,❌
65,Human_Code,Humano,0.4714314043521881,Humano,✔️
65,IA_Code,IA,0.0658758282661438,IA,✔️
66,Human_Code,Humano,0.3362543545663357,Humano,✔️
66,IA_Code,IA,0.06509081274271011,IA,✔️
67,Human_Code,Humano,0.17047512531280518,Humano,✔️
67,IA_Code,IA,0.058530889451503754,IA,✔️
68,Human_Code,IA,0.06117583066225052,Humano,❌
68,IA_Code,Humano,0.07956788688898087,IA,❌
69,Human_Code,Humano,0.10606666654348373,Humano,✔️
69,IA_Code,Humano,0.07105234265327454,IA,❌
70,Human_Code,Humano,0.4566666781902313,Humano,✔️
70,IA_Code,IA,0.06366952508687973,IA,✔️
71,Human_Code,Humano,0.0728815495967865,Humano,✔️
71,IA_Code,IA,0.06305104494094849,IA,✔️
72,Human_Code,Humano,0.07998473197221756,Humano,✔️
72,IA_Code,Humano,0.07189001888036728,IA,❌
73,Human_Code,Humano,0.08986522257328033,Humano,✔️
73,IA_Code,IA,0.06533266603946686,IA,✔️
74,Human_Code,Humano,0.35777799785137177,Humano,✔️
74,IA_Code,Humano,0.07034055888652802,IA,❌
75,Human_Code,Humano,0.08564553409814835,Humano,✔️
75,IA_Code,IA,0.06128823384642601,IA,✔️
76,Human_Code,Humano,0.10565095394849777,Humano,✔️
76,IA_Code,IA,0.06404776126146317,IA,✔️
77,Human_Code,Humano,0.4962962716817856,Humano,✔️
77,IA_Code,IA,0.0642896443605423,IA,✔️
78,Human_Code,Humano,0.4094213545322418,Humano,✔️
78,IA_Code,Humano,0.07018117606639862,IA,❌
79,Human_Code,Humano,0.11862986534833908,Humano,✔️
79,IA_Code,IA,0.059015363454818726,IA,✔️
80,Human_Code,Humano,0.07067200541496277,Humano,✔️
80,IA_Code,Humano,0.11925122141838074,IA,❌
81,Human_Code,Humano,0.3946402271588643,Humano,✔️
81,IA_Code,IA,0.06298943608999252,IA,✔️
82,Human_Code,Humano,0.3087049871683121,Humano,✔️
82,IA_Code,Humano,0.07138022035360336,IA,❌
83,Human_Code,Humano,0.10553503781557083,Humano,✔️
83,IA_Code,Humano,0.07708827406167984,IA,❌
84,Human_Code,IA,0.06278600543737411,Humano,❌
84,IA_Code,Humano,0.07409709692001343,IA,❌
85,Human_Code,IA,0.06918568909168243,Humano,❌
85,IA_Code,Humano,0.07474768161773682,IA,❌
86,Human_Code,Humano,0.2343633659183979,Humano,✔️
86,IA_Code,IA,0.06769757717847824,IA,✔️
87,Human_Code,Humano,0.09584257006645203,Humano,✔️
87,IA_Code,IA,0.06037392467260361,IA,✔️
88,Human_Code,Humano,0.21571776270866394,Humano,✔️
88,IA_Code,IA,0.06361266225576401,IA,✔️
89,Human_Code,Humano,0.1820022165775299,Humano,✔️
89,IA_Code,IA,0.06106504797935486,IA,✔️
90,Human_Code,Humano,0.49404385685920715,Humano,✔️
90,IA_Code,Humano,0.0811586007475853,IA,❌
91,Human_Code,Humano,0.2650294303894043,Humano,✔️
91,IA_Code,Humano,0.07123097032308578,IA,❌
92,Human_Code,Humano,0.08299440145492554,Humano,✔️
92,IA_Code,Humano,0.08228562772274017,IA,❌
93,Human_Code,IA,0.06884505599737167,Humano,❌
93,IA_Code,IA,0.06689880043268204,IA,✔️
94,Human_Code,Humano,0.13689831271767616,Humano,✔️
94,IA_Code,IA,0.061767373234033585,IA,✔️
95,Human_Code,Humano,0.11621709913015366,Humano,✔️
95,IA_Code,IA,0.060420963913202286,IA,✔️
96,Human_Code,IA,0.06767352670431137,Humano,❌
96,IA_Code,IA,0.060699790716171265,IA,✔️
97,Human_Code,Humano,0.09418748319149017,Humano,✔️
97,IA_Code,Humano,0.07048843801021576,IA,❌
98,Human_Code,IA,0.06849172711372375,Humano,❌
98,IA_Code,Humano,0.07064131647348404,IA,❌
99,Human_Code,Humano,0.3267895095050335,Humano,✔️
99,IA_Code,IA,0.06049519404768944,IA,✔️
100,Human_Code,IA,0.06886570900678635,Humano,❌
100,IA_Code,IA,0.061387982219457626,IA,✔️
101,Human_Code,Humano,0.3464358150959015,Humano,✔️
101,IA_Code,IA,0.0697585940361023,IA,✔️
102,Human_Code,Humano,0.07461539655923843,Humano,✔️
102,IA_Code,IA,0.0632050633430481,IA,✔️
103,Human_Code,Humano,0.09734945744276047,Humano,✔️
103,IA_Code,IA,0.061360251158475876,IA,✔️
104,Human_Code,Humano,0.5327157378196716,Humano,✔️
104,IA_Code,IA,0.0636073499917984,IA,✔️
105,Human_Code,Humano,0.08325067907571793,Humano,✔️
105,IA_Code,Humano,0.09125226736068726,IA,❌
106,Human_Code,IA,0.06925829499959946,Humano,❌
106,IA_Code,IA,0.06286875158548355,IA,✔️
107,Human_Code,Humano,0.4905773252248764,Humano,✔️
107,IA_Code,Humano,0.0978541299700737,IA,❌
108,Human_Code,Humano,0.30393750965595245,Humano,✔️
108,IA_Code,IA,0.058745261281728745,IA,✔️
109,Human_Code,Humano,0.12166845798492432,Humano,✔️
109,IA_Code,IA,0.06510304659605026,IA,✔️
110,Human_Code,Humano,0.09211276471614838,Humano,✔️
110,IA_Code,IA,0.06981293112039566,IA,✔️
111,Human_Code,Humano,0.19297385091582933,Humano,✔️
111,IA_Code,IA,0.06334561854600906,IA,✔️
112,Human_Code,IA,0.06420020014047623,Humano,❌
112,IA_Code,Humano,0.07794912159442902,IA,❌
113,Human_Code,Humano,0.07496391236782074,Humano,✔️
113,IA_Code,Humano,0.09202272444963455,IA,❌
114,Human_Code,IA,0.06981910765171051,Humano,❌
114,IA_Code,Humano,0.0705687552690506,IA,❌
115,Human_Code,Humano,0.6003836095333099,Humano,✔️
115,IA_Code,IA,0.060161951929330826,IA,✔️
116,Human_Code,Humano,0.31633663550019264,Humano,✔️
116,IA_Code,IA,0.06423003226518631,IA,✔️
117,Human_Code,Humano,0.20479023456573486,Humano,✔️
117,IA_Code,IA,0.05934690311551094,IA,✔️
118,Human_Code,Humano,0.5536505262056987,Humano,✔️
118,IA_Code,IA,0.06382530182600021,IA,✔️
119,Human_Code,Humano,0.07308215647935867,Humano,✔️
119,IA_Code,Humano,0.0854831412434578,IA,❌
120,Human_Code,Humano,0.46980226039886475,Humano,✔️
120,IA_Code,IA,0.057717908173799515,IA,✔️
121,Human_Code,Humano,0.07435301691293716,Humano,✔️
121,IA_Code,Humano,0.13795175403356552,IA,❌
122,Human_Code,Humano,0.12069697678089142,Humano,✔️
122,IA_Code,Humano,0.07072632759809494,IA,❌
123,Human_Code,Humano,0.07566885650157928,Humano,✔️
123,IA_Code,Humano,0.10700301080942154,IA,❌
124,Human_Code,Humano,0.07680951803922653,Humano,✔️
124,IA_Code,IA,0.059840623289346695,IA,✔️
125,Human_Code,Humano,0.17825274169445038,Humano,✔️
125,IA_Code,IA,0.06582275032997131,IA,✔️
126,Human_Code,Humano,0.3124706409871578,Humano,✔️
126,IA_Code,IA,0.057478345930576324,IA,✔️
127,Human_Code,Humano,0.09204768389463425,Humano,✔️
127,IA_Code,IA,0.06761330366134644,IA,✔️
128,Human_Code,Humano,0.07378057390451431,Humano,✔️
128,IA_Code,Humano,0.07386302202939987,IA,❌
129,Human_Code,Humano,0.3959324210882187,Humano,✔️
129,IA_Code,Humano,0.08281649649143219,IA,❌
130,Human_Code,Humano,0.6876726150512695,Humano,✔️
130,IA_Code,IA,0.06565782427787781,IA,✔️
131,Human_Code,IA,0.06938549131155014,Humano,❌
131,IA_Code,IA,0.0671759620308876,IA,✔️
132,Human_Code,Humano,0.5373892784118652,Humano,✔️
132,IA_Code,Humano,0.07542026042938232,IA,❌
133,Human_Code,Humano,0.07734956592321396,Humano,✔️
133,IA_Code,IA,0.06080854684114456,IA,✔️
134,Human_Code,Humano,0.07031334936618805,Humano,✔️
134,IA_Code,Humano,0.1600952297449112,IA,❌
135,Human_Code,Humano,0.08021789789199829,Humano,✔️
135,IA_Code,IA,0.06138484925031662,IA,✔️
136,Human_Code,Humano,0.07302983850240707,Humano,✔️
136,IA_Code,Humano,0.07275120168924332,IA,❌
137,Human_Code,Humano,0.15784180164337158,Humano,✔️
137,IA_Code,IA,0.06463106721639633,IA,✔️
138,Human_Code,Humano,0.5984787940979004,Humano,✔️
138,IA_Code,Humano,0.07776501774787903,IA,❌
139,Human_Code,Humano,0.5065873265266418,Humano,✔️
139,IA_Code,IA,0.06644951552152634,IA,✔️
140,Human_Code,Humano,0.41532177105546,Humano,✔️
140,IA_Code,IA,0.05976472795009613,IA,✔️
141,Human_Code,Humano,0.24510130286216736,Humano,✔️
141,IA_Code,IA,0.0698760524392128,IA,✔️
142,Human_Code,IA,0.06037105247378349,Humano,❌
142,IA_Code,Humano,0.18287742882966995,IA,❌
143,Human_Code,Humano,0.1342441439628601,Humano,✔️
143,IA_Code,IA,0.06965123116970062,IA,✔️
144,Human_Code,Humano,0.21769799292087555,Humano,✔️
144,IA_Code,IA,0.05987145006656647,IA,✔️
145,Human_Code,Humano,0.6817620396614075,Humano,✔️
145,IA_Code,IA,0.06120893359184265,IA,✔️
146,Human_Code,Humano,0.09228696674108505,Humano,✔️
146,IA_Code,IA,0.0631321370601654,IA,✔️
147,Human_Code,Humano,0.16935640573501587,Humano,✔️
147,IA_Code,IA,0.05846079811453819,IA,✔️
148,Human_Code,Humano,0.07534227520227432,Humano,✔️
148,IA_Code,IA,0.06847313791513443,IA,✔️
149,Human_Code,Humano,0.45126600563526154,Humano,✔️
149,IA_Code,IA,0.06105979159474373,IA,✔️
150,Human_Code,Humano,0.37672287225723267,Humano,✔️
150,IA_Code,IA,0.06811756640672684,IA,✔️
151,Human_Code,Humano,0.0854002833366394,Humano,✔️
151,IA_Code,IA,0.06092754751443863,IA,✔️
152,Human_Code,Humano,0.1488824039697647,Humano,✔️
152,IA_Code,IA,0.06243538856506348,IA,✔️
153,Human_Code,Humano,0.07886753231287003,Humano,✔️
153,IA_Code,Humano,0.10011064261198044,IA,❌
154,Human_Code,Humano,0.532226026058197,Humano,✔️
154,IA_Code,IA,0.06287993490695953,IA,✔️
155,Human_Code,IA,0.06850623339414597,Humano,❌
155,IA_Code,IA,0.06013154238462448,IA,✔️
156,Human_Code,IA,0.05999767407774925,Humano,❌
156,IA_Code,IA,0.06734509021043777,IA,✔️
157,Human_Code,Humano,0.24441815167665482,Humano,✔️
157,IA_Code,IA,0.05888071283698082,IA,✔️
158,Human_Code,Humano,0.10314473509788513,Humano,✔️
158,IA_Code,IA,0.060496266931295395,IA,✔️
159,Human_Code,Humano,0.07483383268117905,Humano,✔️
159,IA_Code,IA,0.06378312408924103,IA,✔️
160,Human_Code,Humano,0.34200626611709595,Humano,✔️
160,IA_Code,Humano,0.0790066346526146,IA,❌
161,Human_Code,Humano,0.10530684515833855,Humano,✔️
161,IA_Code,IA,0.0592363141477108,IA,✔️
162,Human_Code,IA,0.06705395132303238,Humano,❌
162,IA_Code,IA,0.06341302394866943,IA,✔️
163,Human_Code,Humano,0.2623004876077175,Humano,✔️
163,IA_Code,IA,0.06223215535283089,IA,✔️
164,Human_Code,Humano,0.23975981399416924,Humano,✔️
164,IA_Code,IA,0.06500338017940521,IA,✔️
